LON,LAT,NUMBER,STREET
-79.9098985,43.2627828,79,Haddon Avenue North
-79.9099912,43.2615326,48,Haddon Avenue North
-79.9071375,43.2624823,27,Paisley Avenue North
-79.9064027,43.2610854,118,South Oval
-79.9136001,43.2629607,15,Oakwood Place
-79.9091334,43.2621662,48,Sterling Street
-79.9027693,43.2600395,107,Bond Street South
-79.9026069,43.2604119,91,Bond Street South
-79.9046609,43.2636419,184,Cline Avenue North
-79.9044516,43.2617984,25,Marion Avenue South
-79.9055292,43.2635567,156,Cline Avenue North
-79.9045841,43.2629678,23,North Oval
-79.9053225,43.2633201,42,North Oval
-79.9033396,43.2601865,16,Arkell Street
-79.9025777,43.259575,122,Longwood Road South
-79.8994854,43.2600381,75,Paradise Road South
-79.9617759,43.3397352,19,Cumminsville Drive
-79.9588057,43.3414919,943,Highway No. 6
-79.9584343,43.340543,929,Highway No. 6
-79.9621214,43.3408033,27,Cumminsville Drive
-79.9623842,43.3416001,33,Cumminsville Drive
-79.9620348,43.3405362,25,Cumminsville Drive
-79.9067281,43.2628283,28,Paisley Avenue North
-79.9085957,43.2604883,1099,King Street West
-79.9558736,43.3307082,796,Millgrove Sideroad
-79.9561278,43.33151,806,Millgrove Sideroad
-79.9562353,43.332054,814,Millgrove Sideroad
-79.9587442,43.3357981,366,Concession 5 West
-79.9109901,43.2605338,1156,King Street West
-79.906406,43.2630133,68,North Oval
-79.9060447,43.2606368,113,South Oval
-79.9095829,43.259509,151,Barclay Street
-79.9091288,43.2595352,143,Barclay Street
-79.9082369,43.2596301,119,Barclay Street
-79.9102742,43.2639115,146,Dalewood Crescent
-79.9590515,43.3417257,947,Highway No. 6
-79.9608768,43.3404498,22,Cumminsville Drive
-79.9586346,43.3401398,918,Millgrove Sideroad
-79.9592418,43.3410386,932,Millgrove Sideroad
-79.9648914,43.3986623,5,Appleridge Court
-79.9506633,43.3369677,848,Highway No. 6
-79.9054824,43.2592404,71,Arkell Street
-79.9045415,43.2591632,77,Paisley Avenue South
-79.908267,43.3004471,271,Old Guelph Road
-79.9055618,43.3000032,707,York Road
-79.9057745,43.2997643,701,York Road
-79.9050163,43.2990956,698,York Road
-79.9054019,43.2985905,690,York Road
-79.9100915,43.297991,15,Fleming Avenue
-79.910606,43.2971447,6,Fleming Avenue
-79.955066,43.3379871,10,Binkley Court
-79.9390885,43.2771993,23,Forestview Drive
-79.9400752,43.2764759,4,Forestview Drive
-79.9429419,43.2738791,169,York Road
-79.8991911,43.3263124,45,Goldenview Court
-79.9086794,43.3192887,5,Bronte Court
-79.9109885,43.322045,7,Fenwick Place
-79.9359668,43.3363761,86,Concession 5 East
-79.9365204,43.3370529,87,Concession 5 East
-79.9328445,43.3397648,131,Concession 5 East
-79.9296779,43.3617892,8,John Martin Crescent
-79.9039426,43.3300596,23,Commando Court
-79.9038439,43.329981,27,Commando Court
-79.9460883,43.2665783,101,King Street East
-79.9364258,43.2811732,11,Renata Court
-79.9465235,43.2926149,384,Sydenham Road
-79.9466146,43.2928714,388,Sydenham Road
-79.9464218,43.2914745,370,Sydenham Road
-79.9464969,43.29171,374,Sydenham Road
-79.9076072,43.3368768,50,Cole Street
-79.9079024,43.3370913,64,Cole Street
-79.9079646,43.3371363,68,Cole Street
-79.9145608,43.3142307,34,Dundas Street East
-79.9069855,43.3374472,25,Truedell Circle
-79.9062189,43.3379922,129,Truedell Circle
-79.9102965,43.30921,780,Mountain Brow Road West
-79.9092787,43.3098535,768,Mountain Brow Road West
-79.9496709,43.2661743,36,York Road
-79.9472136,43.2738004,23,Delsey Street
-79.9104663,43.3033461,89,Best Avenue
-79.9124475,43.3221001,2,Kildonan Crescent
-79.9125013,43.3220287,4,Kildonan Crescent
-79.9125755,43.3219192,8,Kildonan Crescent
-79.9310659,43.3616984,5,John Martin Crescent
-79.9248126,43.3669194,392,Concession 6 East
-79.9286597,43.3590862,32,John Martin Crescent
-79.9693944,43.2641881,33,Joya Place
-79.9307385,43.3577626,914,Centre Road
-79.9521447,43.2676749,12,Carriage Lane
-79.9116813,43.3208848,53,Kildonan Crescent
-79.9154376,43.3256147,54,Longyear Drive
-79.9148429,43.3250616,130,Hollybush Drive
-79.9169186,43.3250989,145,Hollybush Drive
-79.9076789,43.32613,32,Ryans Way
-79.904877,43.3255956,5,Riley Street
-79.9297415,43.3582773,38,John Martin Court
-79.9292016,43.3549528,877,Centre Road
-79.9216889,43.368944,424,Concession 6 East
-79.9128741,43.3677726,884,Beeforth Road
-79.9700151,43.4003514,9,Alger Court
-79.8964467,43.3363605,24,John Street East
-79.8962598,43.3364576,26,John Street East
-79.9048503,43.32251,154,Dundas Street East
-79.9111404,43.3231359,106,Pentland Road
-79.9055255,43.3230479,7,McDonald Court
-79.907308,43.3251186,15,Melissa Crescent
-79.9038928,43.3293512,40,Commando Court
-79.9041705,43.3295639,32,Commando Court
-79.9047942,43.3300175,12,Commando Court
-79.9049116,43.3301008,8,Commando Court
-79.9380486,43.2617719,8,McMaster Avenue
-79.9376924,43.2618328,12,McMaster Avenue
-79.8994117,43.3404478,324,Parkside Drive
-79.9077942,43.3363643,87,Browview Drive
-79.9076157,43.3365008,93,Browview Drive
-79.9071323,43.3366163,28,Cole Street
-79.9305542,43.3595388,46,John Martin Crescent
-79.9397301,43.3672571,28,Huisman Lane
-79.8989583,43.3405628,191,Victoria Street
-79.900154,43.3406297,321,Parkside Drive
-79.895977,43.3397293,44,Elgin Street
-79.9056392,43.3601822,449,Concession 5 East
-79.9059036,43.3599872,447,Concession 5 East
-79.9053512,43.3593569,446,Concession 5 East
-79.9248892,43.3169113,559,Highway No. 6
-79.8970105,43.3397857,140,Victoria Street
-79.8965262,43.3398737,47,Elgin Street
-79.9632249,43.2664947,21,Market Street South
-79.9355342,43.2563164,1733,Main Street West
-79.9353099,43.2945727,370,Rock Chapel Road
-79.9379336,43.2511829,415,Whitney Avenue
-79.9586006,43.2676291,118,Park Street West
-79.9683701,43.3926718,335,Progreston Road
-79.9702197,43.3929069,39,Butterfly Court
-79.9424614,43.2770662,10,Martingrove Drive
-79.9100642,43.3373499,110,Nisbet Boulevard
-79.9096134,43.3370209,105,Nisbet Boulevard
-79.9049878,43.3337151,25,Harnesworth Crescent
-79.9051885,43.3338588,31,Harnesworth Crescent
-79.9062385,43.3348289,61,Harnesworth Crescent
-79.9109407,43.3278027,7,Pinecreek Road
-79.9023873,43.3218627,90,Rockcliffe Road
-79.9164257,43.3236389,21,Heathfield Crescent
-79.9102181,43.3260635,42,Pinecreek Road
-79.9054615,43.3260224,13,Riley Street
-79.9223536,43.3502909,801,Centre Road
-79.9163645,43.3526474,327,Concession 5 East
-79.920391,43.3481576,268,Concession 5 East
-79.9085595,43.3372483,81,Nisbet Boulevard
-79.9026965,43.2972401,58,Zellens Road
-79.900068,43.2967407,53,Northcliffe Avenue
-79.8966374,43.3382711,182,Mill Street North
-79.9088608,43.3372855,85,Nisbet Boulevard
-79.9003126,43.2965327,61,Northcliffe Avenue
-79.8992472,43.2984838,31,Atkinson Boulevard
-79.9004344,43.2993437,63,Atkinson Boulevard
-79.9103869,43.3364738,139,Nisbet Boulevard
-79.9107566,43.3368118,4,White Gates Drive
-79.9111334,43.3370817,20,White Gates Drive
-79.9036756,43.3306416,41,Premier Road
-79.9039283,43.330507,45,Premier Road
-79.9042699,43.3303002,11,Commando Court
-79.9440843,43.2659903,71,Cootes Drive
-79.8994885,43.3265389,31,Goldenview Court
-79.8993156,43.3264001,39,Goldenview Court
-79.8992473,43.3263508,43,Goldenview Court
-79.8965337,43.33709,33,John Street East
-79.8967078,43.3369612,25,John Street East
-79.8992056,43.3350546,100,John Street West
-79.8994421,43.3395252,267,Mill Street North
-79.9385419,43.2527278,1829,Main Street West
-79.9406799,43.2770557,22,Watsons Lane
-79.9115246,43.3373591,36,White Gates Drive
-79.9117094,43.3374753,44,White Gates Drive
-79.9594204,43.259125,46.5,Tally Ho
-79.9663682,43.2715744,70,Witherspoon Street
-79.9372059,43.2623586,12,Marimat Court
-79.9372452,43.2625097,16,Marimat Court
-79.9377176,43.2625782,24,Marimat Court
-79.9379274,43.2625941,28,Marimat Court
-79.9356338,43.2771864,61,Forestview Drive
-79.9388746,43.2764911,16,Forestview Drive
-79.9368105,43.2765561,11,Cammay Avenue
-79.9383674,43.276057,8,Fieldgate Street
-79.9608407,43.2730944,103,Livingstone Drive
-79.9203387,43.3094586,40,Highway No. 5 West
-79.9281343,43.3594789,28,John Martin Crescent
-79.9165214,43.3255587,146,Hollybush Drive
-79.9024587,43.3258332,39,Glaceport Avenue
-79.8967986,43.3354934,125,Main Street North
-79.9010449,43.3380646,2,Buchan Court
-79.915762,43.3261204,51,Longyear Drive
-79.9145366,43.3239849,115,Hollybush Drive
-79.9157517,43.3265008,73,Strathroy Crescent
-79.9135623,43.3267721,37,Duncan Avenue
-79.9102735,43.3309502,30,Brian Boulevard
-79.9097395,43.3301919,25,Royaledge Way
-79.8981455,43.3259641,78,Sunnycroft Court
-79.8980586,43.3259066,82,Sunnycroft Court
-79.8993075,43.3275087,3,Sunnycroft Court
-79.9701987,43.3564055,46,Concession 7 East
-79.9053154,43.3259157,11,Riley Street
-79.9068458,43.3329099,15,Keewaydin Street
-79.9074659,43.337393,16,Truedell Circle
-79.9072688,43.337265,24,Truedell Circle
-79.9071824,43.3371923,28,Truedell Circle
-79.9070878,43.3371293,32,Truedell Circle
-79.9066637,43.3369079,48,Truedell Circle
-79.906318,43.3370599,51,Truedell Circle
-79.9064684,43.3371253,47,Truedell Circle
-79.9076829,43.3294873,50,Royaledge Way
-79.9060292,43.3294238,26,Meaghan Street
-79.9061496,43.3295102,24,Meaghan Street
-79.90435,43.333895,20,Harnesworth Crescent
-79.9059628,43.3324313,55,Rockhaven Lane
-79.9210329,43.3493148,785,Centre Road
-79.915245,43.3531761,339,Concession 5 East
-79.9126834,43.3217572,14,Kildonan Crescent
-79.9071725,43.3325288,23,Keewaydin Street
-79.9063676,43.3325496,16,Keewaydin Street
-79.9056286,43.3320792,146,Riley Street
-79.9105315,43.2989165,29,Fleming Avenue
-79.9036566,43.339175,4,Faircrest Drive
-79.9476133,43.2738946,15,Riding Park Place
-79.9092656,43.3204776,14,Pentland Road
-79.9091215,43.3203804,16,Pentland Road
-79.917247,43.3259719,94,Strathroy Crescent
-79.9065636,43.3358183,245,Parkside Drive
-79.9059415,43.3355619,250,Parkside Drive
-79.9057534,43.3352498,85,Harnesworth Crescent
-79.9055729,43.335267,89,Harnesworth Crescent
-79.9058081,43.335094,79,Harnesworth Crescent
-79.9056374,43.3353699,91,Harnesworth Crescent
-79.9088528,43.336813,21,Browview Drive
-79.9088181,43.3367695,23,Browview Drive
-79.9087498,43.3367184,25,Browview Drive
-79.9086683,43.3366548,31,Browview Drive
-79.9086049,43.3366135,33,Browview Drive
-79.9085549,43.3365786,35,Browview Drive
-79.9084167,43.3364738,43,Browview Drive
-79.9083482,43.3364337,45,Browview Drive
-79.9082998,43.3364012,47,Browview Drive
-79.8981386,43.3266363,57,Sunnycroft Court
-79.8978067,43.3263952,73,Sunnycroft Court
-79.8976889,43.3263298,79,Sunnycroft Court
-79.9595504,43.2647011,36,McMurray Street
-79.9299597,43.3601999,33,John Martin Crescent
-79.929827,43.359183,42,John Martin Court
-79.9050179,43.3343735,40,Harnesworth Crescent
-79.9066843,43.3372419,39,Truedell Circle
-79.8971364,43.33581,133,Main Street North
-79.8971296,43.3429081,357,Parkside Drive
-79.8991006,43.3266493,34,Sunnycroft Court
-79.8990392,43.326611,36,Sunnycroft Court
-79.8989729,43.3265575,40,Sunnycroft Court
-79.8989115,43.3265191,42,Sunnycroft Court
-79.9093796,43.3367756,12,Browview Drive
-79.9577264,43.2721435,5,Livingstone Drive
-79.9549397,43.2671016,28,Park Street West
-79.9122697,43.3264731,54,Duncan Avenue
-79.9059036,43.322754,151,Dundas Street East
-79.9057269,43.3257656,33,Melissa Crescent
-79.9053197,43.3247879,24,Melissa Crescent
-79.8992501,43.3387655,49,Kelly Street
-79.8995733,43.3343421,21,Melanie Crescent
-79.9059183,43.3306356,114,Riley Street
-79.9052144,43.3306752,56,Premier Road
-79.905175,43.3292117,75,Riley Street
-79.9074071,43.3314476,2,Chesapeake Drive
-79.908121,43.331954,14,Chesapeake Drive
-79.9084678,43.3322027,20,Chesapeake Drive
-79.8958886,43.3349556,1,Cedar Street
-79.9087497,43.3264836,159,Brian Boulevard
-79.9073099,43.3285364,63,Royaledge Way
-79.9171701,43.3273396,19,Strathroy Crescent
-79.9170638,43.3274171,21,Strathroy Crescent
-79.9166149,43.3266241,80,Strathroy Crescent
-79.9168957,43.3268272,16,Strathroy Crescent
-79.9158401,43.3283738,136,Parkside Drive
-79.9432696,43.3323195,9,Concession 5 East
-79.9254454,43.3171568,2,Woodsworth Avenue
-79.9110281,43.3184459,95,Dundas Street East
-79.9289323,43.2817986,88,Hopkins Court
-79.9084907,43.3361221,54,Browview Drive
-79.9011369,43.3226899,73,Rockcliffe Road
-79.9185788,43.3251791,31,Chatsworth Crescent
-79.9023344,43.3259313,37,Glaceport Avenue
-79.9306888,43.3614853,7,John Martin Crescent
-79.9030014,43.3260514,29,Eileen Street
-79.9006329,43.3259855,8,Tristan Court
-79.9018074,43.3275276,16,Culotta Drive
-79.9049498,43.2633882,30,North Oval
-79.8998716,43.3268041,11,Goldenview Court
-79.8996203,43.3266304,25,Goldenview Court
-79.8992309,43.3274551,5,Sunnycroft Court
-79.8991647,43.327394,9,Sunnycroft Court
-79.8988991,43.3272064,21,Sunnycroft Court
-79.8988532,43.3271682,23,Sunnycroft Court
-79.8987818,43.3271108,27,Sunnycroft Court
-79.8987309,43.3270688,29,Sunnycroft Court
-79.9013038,43.3386516,14,Buchan Court
-79.901403,43.3384896,16,Buchan Court
-79.8979304,43.3361429,165,Main Street North
-79.8968227,43.3349479,8,Cedar Street
-79.8975071,43.3356247,15,John Street West
-79.8965419,43.3549632,687,Robson Road
-79.8973102,43.335902,143,Main Street North
-79.9223426,43.3477523,255,Concession 5 East
-79.9233145,43.3513084,811,Centre Road
-79.901571,43.2528721,611,Aberdeen Avenue
-79.9136898,43.3682853,890,Beeforth Road
-79.9028029,43.3304688,83,Commando Court
-79.9053801,43.3321784,64,Rockhaven Lane
-79.9000863,43.3262723,10,Redcliff Court
-79.9001463,43.3262314,12,Redcliff Court
-79.9082313,43.3324116,44,Keewaydin Street
-79.9104043,43.3199493,15,Slater Court
-79.9105822,43.320076,9,Slater Court
-79.8959459,43.3346929,5,Cedar Street
-79.8969145,43.3335221,3,Fern Avenue
-79.9243096,43.3232777,47,Parkside Drive
-79.9163457,43.3272022,26,Strathroy Crescent
-79.8962718,43.338573,101,Victoria Street
-79.8964166,43.3360815,128,Main Street North
-79.9080929,43.3286558,46,Braeheid Avenue
-79.9091653,43.3294248,70,Braeheid Avenue
-79.9077919,43.328882,55,Royaledge Way
-79.906719,43.3287959,66,Royaledge Way
-79.9080892,43.3303663,10,Rockhaven Lane
-79.9026425,43.3303394,80,Commando Court
-79.9025958,43.3301517,76,Commando Court
-79.9031155,43.3297822,60,Commando Court
-79.9151365,43.3264345,43,Longyear Drive
-79.909977,43.320944,2,Pentland Road
-79.907164,43.3310478,28,Rockhaven Lane
-79.9050861,43.3307569,54,Premier Road
-79.9066731,43.3308397,109,Riley Street
-79.9162169,43.3255671,61,Longyear Drive
-79.896169,43.3427302,360,Parkside Drive
-79.8977047,43.3424809,349,Parkside Drive
-79.8959497,43.3414209,100,Wellington Street
-79.9407677,43.2681232,165,King Street East
-79.9378485,43.2690003,201,King Street East
-79.9485124,43.2737357,35,Riding Park Place
-79.9526206,43.2700742,71,Cross Street
-79.8994731,43.3634292,510,Concession 5 East
-79.9609794,43.2730767,107,Livingstone Drive
-79.9617164,43.2729633,127,Livingstone Drive
-79.9618723,43.2729458,131,Livingstone Drive
-79.9708449,43.3984877,24,Creekview Court
-79.9707223,43.3988042,23,Creekview Court
-79.9717506,43.3994119,11,Creekview Court
-79.946564,43.2560665,111,Little John Road
-79.8975291,43.341721,346,Parkside Drive
-79.8970633,43.3413878,79,Wellington Street
-79.8969976,43.3385299,198,Mill Street North
-79.8984236,43.3361841,173,Main Street North
-79.9299464,43.3619812,6,John Martin Crescent
-79.91374,43.3283286,46,Karsh Crescent
-79.913247,43.3265367,43,Duncan Avenue
-79.9000805,43.330377,73,Chudleigh Street
-79.9008027,43.3299997,57,Chudleigh Street
-79.9080385,43.3333816,8,Beaumaris Court
-79.9095157,43.3329628,41,Chesapeake Drive
-79.9042833,43.3338471,18,Harnesworth Crescent
-79.9038826,43.33356,6,Harnesworth Crescent
-79.9051215,43.3338109,29,Harnesworth Crescent
-79.9053891,43.3340026,37,Harnesworth Crescent
-79.9062453,43.3346676,59,Harnesworth Crescent
-79.9048666,43.3328722,75,Rockhaven Lane
-79.9070008,43.3335033,20,Segwun Road
-79.90617,43.3328831,10,Keewaydin Street
-79.9122399,43.3351126,211,Nisbet Boulevard
-79.9169226,43.3319805,60,Springview Drive
-79.9154393,43.3298865,169,Springview Drive
-79.9157474,43.3298003,177,Springview Drive
-79.9160457,43.3298468,185,Springview Drive
-79.9161694,43.3299025,189,Springview Drive
-79.9162552,43.3299816,193,Springview Drive
-79.9185523,43.3311734,11,Springview Drive
-79.9184991,43.3312166,13,Springview Drive
-79.9059906,43.3396996,8.5,Westview Crescent
-79.9116584,43.3220078,123,Pentland Road
-79.9056574,43.3401671,5,Westview Crescent
-79.9057866,43.3409594,0.083333333,Summit Drive
-79.8997415,43.3397411,275,Mill Street North
-79.9005929,43.3403108,315,Parkside Drive
-79.9122855,43.3350652,213,Nisbet Boulevard
-79.912187,43.335161,209,Nisbet Boulevard
-79.8994178,43.3306548,78,Chudleigh Street
-79.9022336,43.3335577,134,Chudleigh Street
-79.9024957,43.3339371,158,Rockhaven Lane
-79.8995254,43.3343794,22,Melanie Crescent
-79.8970935,43.334731,12,Cedar Street
-79.902761,43.3234207,78,Overdale Avenue
-79.9017553,43.324301,68,Overdale Avenue
-79.9006313,43.3252238,3,Tristan Court
-79.9088545,43.3314384,10,Royaledge Way
-79.9055861,43.3308824,120,Riley Street
-79.9050518,43.3291234,73,Riley Street
-79.9152699,43.3287828,2,Duncan Avenue
-79.9056333,43.3246339,2,Melissa Crescent
-79.9015031,43.3224182,77,Rockcliffe Road
-79.9181919,43.3255765,30,Chatsworth Crescent
-79.9183065,43.3256524,28,Chatsworth Crescent
-79.9184451,43.3257502,26,Chatsworth Crescent
-79.9113379,43.3206275,65,Kildonan Crescent
-79.9118047,43.3209627,49,Kildonan Crescent
-79.9122972,43.3213221,29,Kildonan Crescent
-79.9070052,43.3177141,6,Waterwheel Crescent
-79.8980883,43.3274691,7,Berry Hill Avenue
-79.9031233,43.3265729,16,Glaceport Avenue
-79.9022822,43.3271582,10,Culotta Drive
-79.8961494,43.3261523,27,Berry Hill Avenue
-79.9024181,43.3267873,19,Glaceport Avenue
-79.9099471,43.3216235,11,Dalrymple Drive
-79.9102687,43.3218609,12,Fenwick Place
-79.916851,43.3275723,25,Strathroy Crescent
-79.9160009,43.3263714,77,Strathroy Crescent
-79.9168034,43.3264526,84,Strathroy Crescent
-79.906944,43.3348262,236,Parkside Drive
-79.9080054,43.3318711,12,Chesapeake Drive
-79.9093576,43.3199724,64,Slater Court
-79.9036036,43.3208197,130,Rockcliffe Road
-79.9103222,43.3317542,13,Brian Boulevard
-79.9112517,43.3316517,188,Parkside Drive
-79.8972464,43.3365754,7,John Street East
-79.899067,43.3371616,200,Main Street North
-79.9104844,43.3229009,103,Pentland Road
-79.9062135,43.3225005,1,McDonald Court
-79.9010877,43.3288994,37,Culotta Drive
-79.900317,43.3295493,58,Chudleigh Street
-79.9035563,43.3330829,108,Rockhaven Lane
-79.9562992,43.2666642,69,King Street West
-79.9049389,43.3353384,101,Harnesworth Crescent
-79.9040043,43.3379642,277,Parkside Drive
-79.9036315,43.3382351,281,Parkside Drive
-79.9038178,43.3380996,279,Parkside Drive
-79.9041821,43.3393653,3,Faircrest Drive
-79.9089454,43.3216133,20,Dalrymple Drive
-79.9088385,43.3216909,22,Dalrymple Drive
-79.9069074,43.3311642,32,Rockhaven Lane
-79.906779,43.3317894,39,Rockhaven Lane
-79.9123751,43.329482,91,Brian Boulevard
-79.9110953,43.3298682,1,Fenton Drive
-79.9115056,43.3300417,68,Brian Boulevard
-79.911241,43.3302366,101,Braeheid Avenue
-79.9108499,43.3299629,95,Braeheid Avenue
-79.9117492,43.3354938,193,Nisbet Boulevard
-79.9117331,43.3209236,51,Kildonan Crescent
-79.9073291,43.3197037,14,Newell Court
-79.9109685,43.3197125,12,Slater Court
-79.9102306,43.3198275,21,Slater Court
-79.9067092,43.3209063,132,Dundas Street East
-79.9059507,43.3198001,21,Grindstone Way
-79.9086166,43.3205068,22,Pentland Road
